,2020-12-27,2020-12-28,2020-12-29,2020-12-30,2020-12-31,2021-01-01,2021-01-02,2021-01-03,2021-01-04,2021-01-05,2021-01-06,2021-01-07,2021-01-08,2021-01-09,2021-01-10,2021-01-11,2021-01-12,2021-01-13,2021-01-14,2021-01-15,2021-01-16,2021-01-17,2021-01-18,2021-01-19,2021-01-20,2021-01-21,2021-01-22,2021-01-23,2021-01-24,2021-01-25,2021-01-26,2021-01-27,2021-01-28,2021-01-29,2021-01-30,2021-01-31,2021-02-01,2021-02-02,2021-02-03,2021-02-04,2021-02-05,2021-02-06,2021-02-07,2021-02-08,2021-02-09,2021-02-10,2021-02-11,2021-02-12,2021-02-13,2021-02-14,2021-02-15,2021-02-16,2021-02-17,2021-02-18,2021-02-19,2021-02-20,2021-02-21,2021-02-22,2021-02-23,2021-02-24,2021-02-25,2021-02-26,2021-02-27,2021-02-28,2021-03-01,2021-03-02,2021-03-03,2021-03-04,2021-03-05,2021-03-06,2021-03-07,2021-03-08,2021-03-09,2021-03-10,2021-03-11,2021-03-12,2021-03-13,2021-03-14,2021-03-15,2021-03-16,2021-03-17,2021-03-18,2021-03-19,2021-03-20,2021-03-21,2021-03-22,2021-03-23,2021-03-24,2021-03-25,2021-03-26,2021-03-27,2021-03-28,2021-03-29,2021-03-30,2021-03-31,2021-04-01,2021-04-02,2021-04-03,2021-04-04,2021-04-05,2021-04-06,2021-04-07,2021-04-08,2021-04-09,2021-04-10,2021-04-11,2021-04-12,2021-04-13,2021-04-14,2021-04-15,2021-04-16,2021-04-17,2021-04-18,2021-04-19,2021-04-20,2021-04-21,2021-04-22,2021-04-23,2021-04-24,2021-04-25,2021-04-26,2021-04-27,2021-04-28,2021-04-29,2021-04-30,2021-05-01,2021-05-02,2021-05-03,2021-05-04,2021-05-05,2021-05-06,2021-05-07,2021-05-08,2021-05-09,2021-05-10,2021-05-11,2021-05-12,2021-05-13,2021-05-14,2021-05-15,2021-05-16,2021-05-17,2021-05-18,2021-05-19,2021-05-20,2021-05-21,2021-05-22,2021-05-23,2021-05-24,2021-05-25,2021-05-26,2021-05-27,2021-05-28,2021-05-29,2021-05-30,2021-05-31,2021-06-01,2021-06-02,2021-06-03,2021-06-04,2021-06-05,2021-06-06,2021-06-07,2021-06-08,2021-06-09,2021-06-10,2021-06-11,2021-06-12,2021-06-13,2021-06-14,2021-06-15,2021-06-16,2021-06-17,2021-06-18,2021-06-19,2021-06-20,2021-06-21,2021-06-22,2021-06-23,2021-06-24,2021-06-25,2021-06-26,2021-06-27,2021-06-28,2021-06-29,2021-06-30,2021-07-01,2021-07-02,2021-07-03,2021-07-04,2021-07-05,2021-07-06,2021-07-07,2021-07-08,2021-07-09,2021-07-10,2021-07-11,2021-07-12,2021-07-13,2021-07-14,2021-07-15,2021-07-16,2021-07-17,2021-07-18,2021-07-19,2021-07-20,2021-07-21,2021-07-22,2021-07-23,2021-07-24,2021-07-25,2021-07-26,2021-07-27,2021-07-28,2021-07-29,2021-07-30,2021-07-31,2021-08-01,2021-08-02,2021-08-03,2021-08-04,2021-08-05,2021-08-06,2021-08-07,2021-08-08,2021-08-09,2021-08-10,2021-08-11,flag
European Union,0.012730656147507614,0.021024251229950015,0.04109326142189315,0.07332783669295857,0.09655137940877408,0.10573802419232267,0.12846202282432803,0.14744313204019915,0.20757074562106548,0.27617785716554133,0.33314445063703124,0.41833964718577177,0.5035064325842016,0.5476182109442275,0.5840404108032204,0.6825217350445204,0.7861519650775688,0.9097265989189142,1.025108307108052,1.1403982942607536,1.1881323824304766,1.2374852350383774,1.3631435023757403,1.471312581453314,1.58323528801958,1.6914694666620385,1.7950209508296588,1.8358596304479802,1.8926434529761325,1.9830866587779417,2.0624526478963907,2.1784951949675593,2.261324436195934,2.3530040863108734,2.3932747666328247,2.4320758969831915,2.485775431878791,2.5555639551145344,2.6299993792499223,2.7119033565595156,2.7786288445979785,2.8145497106944015,2.840657768151215,2.8874238638217684,2.9670529357178976,3.0411628620288593,3.154840572328887,3.242875989069322,3.284450674077583,3.3417020501817154,3.41175455103452,3.5012266323993293,3.6193841323448113,3.770480893573003,3.891360718621882,3.9725602336296766,4.068660390281153,4.185282345850785,4.317125966691626,4.502382326406821,4.680770346461853,4.87652115871427,5.000783252909197,5.1373677327845675,5.293649417089548,5.475616570954199,5.704012689753039,5.9829873674003515,6.204534161875853,6.4009529717253395,6.600744654907386,6.774661833710764,7.00117856610204,7.229776694890885,7.529965329716679,7.797725432835821,7.986784859915446,8.124892132705503,8.311137513645294,8.477717233243617,8.65492786838459,8.848533303223778,9.059543140291513,9.232652055425026,9.354603898050986,9.542646787595082,9.78431136100873,10.069516357838358,10.354841710564578,10.728693523140935,10.921172355200872,11.073794370152045,11.361908042385929,11.67596870098825,12.025613989790008,12.395252227436421,12.667495699558538,12.879091656420085,13.026038152604459,13.21294660952473,13.511845780804137,13.994635339485372,14.535748068137973,15.035375372010456,15.392586975188673,15.606512870085545,16.1828451344706,16.633620024658374,17.10259192105541,17.67546406526837,18.154454807072227,18.46044558043707,18.743368513138197,19.247332879775044,19.652826212823463,20.17272766881572,20.675195864009435,21.16339427932227,21.37750428742155,21.783398508512146,22.125443926460704,22.64732857022859,23.234229558819397,23.84462477903843,24.317166860851287,24.655064250854476,25.011153725450338,25.392016380858102,25.874437936844366,26.54424087236316,27.18458256355894,27.737400238719882,28.099763432207983,28.52184910074772,28.974758406566316,29.553974514562835,30.166684013128044,30.721056695421346,31.232415343563872,31.599827444543024,31.960219978006815,32.400722112113726,32.94003845071125,33.47250546498543,34.097799984589074,34.597251452523416,34.9449690335911,35.35197128954381,35.66059042987717,36.00803754574229,36.50283562519148,37.02061519330423,37.453914541532754,37.75934581657534,38.05549402789119,38.409753779665074,38.929589464962916,39.503738097551256,40.00886888731976,40.4805760839912,40.83453807796143,41.29582196182635,41.62595438311075,42.163688421974825,42.815738191616774,43.37673402758015,43.8490517284185,44.202826029828806,44.64214026465895,44.952627382197775,45.38385383500284,45.910907518448525,46.397498131105586,46.812080571445144,47.07703378713949,47.4659432856707,47.78403340600055,48.14083293564434,48.5866616011599,49.00122972406939,49.33859401351202,49.59957794542713,49.95651908340278,50.27621007138322,50.637393195439124,51.040268228462054,51.42372390468282,51.71965355148014,51.90607074158086,52.286864046936685,52.616756203847594,52.91882556734002,53.25504848915364,53.54683279252373,53.78240507572941,53.9237950667845,54.22020501861897,54.5120696338234,54.689267070083524,54.96695675838135,55.28578847684727,55.50720551961269,55.691902604715466,55.97798834720473,56.211009443338405,56.49175635037754,56.810234383578575,57.128671030458285,57.34147099370544,57.5003490544711,57.73256904564995,57.951325283519346,58.25832185634716,58.56355872753446,58.872469585505655,59.119405881415936,59.2880817622616,59.419153584137305,59.63291661826704,59.90990855555842,60.1771957360653,60.46085019995947,60.65944660143985,60.81688150999564,60.87681091665387,61.06325070144893,61.318358446866306,61.5706031536878,https://github.com/blasf1/covid_vaccine_progress_bot/raw/main/flags/EU.png
Austria,0.00836256686695033,0.023106208853260347,0.04139862419542479,0.056791568562301234,0.0569259069858667,0.057004271066279893,0.05710502488395399,0.05718338896436718,0.058593942411804587,0.07882307002703785,0.0884170724433383,0.12519221589438492,0.2720800871945928,0.32243460629438203,0.34765664531879853,0.41125469400841674,0.5789538260926416,0.7592583802547593,0.9489330394605685,1.1568889191399117,1.233831251237033,1.2936678240668182,1.412445380235952,1.6901005120085117,1.9416939896093708,2.1635762858650005,2.2877609635826444,2.3230136048999492,2.337107944505693,2.3528479298001135,2.4407052588119287,2.5252936861836512,2.6072177348213255,2.667625245951264,2.68276070833964,2.686902809732908,2.7048593790161592,2.74001126651579,2.7760363537685957,2.8084678881910254,2.855105710905504,2.8862386405668006,2.893269018066727,2.9164647858690307,2.9487843716051563,2.989399354996449,3.050411389032432,3.1468775720210678,3.2071171601215496,3.212389943246494,3.256475335913228,3.335768590422745,3.4497883274239354,3.5833431101852704,3.7294921201558684,3.856934504644975,3.9200959534580053,3.977682357693069,4.095911365299311,4.2805147490155235,4.465375614710236,4.74090372144301,5.001251586312885,5.1099873453205005,5.200475468460473,5.461942820193394,5.751699604955475,6.030899628599038,6.415924745406298,6.703565699997224,6.830190859076307,6.945979385321109,7.226701911098414,7.5022412126998175,7.945020656771597,8.544427507852081,9.068168241859315,9.368963167091026,9.580702912367464,9.83047162638156,10.127885701286873,10.428994082840237,10.941013789391384,11.365892638523066,11.497029329660222,11.648484707361655,11.865452456288516,12.110239453762057,12.445033195024463,12.810265784093076,13.111866739866182,13.223748256958954,13.461415317983526,13.79541422357317,14.04535086061672,14.302955982672135,14.581775380782261,14.725092088989355,14.818535657447766,14.906247453167387,15.201736010668261,15.648220956256722,16.178342765383317,16.688257836631937,17.09943416655994,17.215435395308724,17.531141885556202,17.90969636829506,18.516581391620687,19.140650538294064,19.724552496321365,20.12935894599864,20.296755816629844,20.589546410790778,20.95820462966031,21.54932727795426,22.22831845012865,22.869146315141823,23.25562676487104,23.548014343761277,23.85618668742046,24.27099015478473,24.766407871156915,25.453000359131387,26.208049468781095,26.590466181197456,26.761971568616037,26.964576301090023,27.42799908291636,28.10885979815204,28.985384427310823,29.96108439766681,30.34149722859832,30.484287777979784,30.857289605877934,31.410954223734375,32.289146888319095,32.58539669688684,33.33923676072446,33.83693823029726,34.035703122830995,34.37941917439187,34.87759082844715,35.71388109974807,36.57405002583776,37.395507096203325,37.837536484076864,38.055052781566616,38.19192124544257,38.61865844276691,39.168774287267496,39.783820369824724,40.45123604783522,40.73567526999784,40.89371323045398,41.137571053831195,41.76626368124895,42.63777300926129,42.98444450614061,43.68306028302419,44.05859215123282,44.328534018519,44.6189960800048,45.18390034596622,45.88590816804483,46.474567945240075,47.09664440529723,47.410235065373556,47.603615226096046,47.824691491810285,48.3553730443684,48.91279913808467,49.38320751793642,49.85788114273637,50.1988992309573,50.41362800615807,50.646223791693046,51.047100842481036,51.44239165382242,51.81049012926043,52.20036262418468,52.49791103751356,52.7450153727936,52.92471540404968,53.2789994115977,53.6515758344879,54.000385551275635,54.31347244226358,54.56207688994011,54.94289273614232,55.14980749303903,55.46766339806356,55.7546102707994,56.04279977395321,56.3186637267449,56.461140819804704,56.59585986890361,56.69359107204749,56.92714961628468,57.110902189984984,57.31393232746692,57.52316442217014,57.7167908700025,57.79705807808286,57.92236224266355,58.06255558252275,58.194307991434584,58.39587160112593,58.58251245093289,58.70949584580815,58.78258714309639,58.88051985387562,58.965656829810236,59.05880933168425,59.16052590806057,59.289490794683424,59.3563465501445,59.38323662459486,59.4424686745186,59.53569954047303,59.64544283765739,59.74760720877892,59.85139483585188,59.93235612578734,59.9732173962885,60.01230987754605,60.065575062489756,60.138319318850456,https://github.com/blasf1/covid_vaccine_progress_bot/raw/main/flags/AT.png
Belgium,,0.002706198257467702,0.0029223482780322153,0.007228056687677314,0.007418268705774085,0.007470144710709568,0.007608480723870856,0.007703586732919242,0.007919736753483755,0.022963778184773857,0.05727110944877335,0.1301741883847723,0.21109211008330336,0.2392002587575126,0.24281428710135128,0.2915950237423506,0.4297667628880098,0.6176097767593942,0.819891612004488,1.0240063994239688,1.0691298777170166,1.0971429203821774,1.1925515394593535,1.358442357242206,1.5415560086636386,1.803002427537651,2.063203822293212,2.1363922192563556,2.152750452812678,2.2512284021818703,2.347570789347885,2.4626317682947865,2.6011147634700587,2.7092416497572507,2.723282755093121,2.7283752495776215,2.7629160228638305,2.8516412833051517,2.939994765711102,3.027051347993665,3.0968332206327127,3.1073467576329703,3.1101480618994866,3.1308898178728573,3.2017697326163725,3.258435622007565,3.329393350758483,3.3873993702771763,3.3924486347575633,3.3931662528258375,3.410708988494853,3.4484055520813044,3.511002598036787,3.6027280207635437,3.7584943715831547,3.7967269872206058,3.8132235567900894,3.897980302853846,4.001481578700957,4.130246468951649,4.32678735965055,4.545055650416595,4.5760775013680135,4.581316977866497,4.6752557768038345,4.8210273506725425,5.029776394532926,5.3853172403590825,5.716234275842529,5.782851712180512,5.7942990172696085,5.927309093924187,6.113794685666426,6.346769823831681,6.72892306018974,7.000537176031107,7.067241072377316,7.068840582529493,7.294310991980748,7.662855423044065,8.000386649156786,8.506497599308181,8.930082471608046,9.111086498828769,9.115020429203044,9.352949725839636,9.718718790638906,10.161662058780529,10.67412781953652,11.11045689704887,11.272915252505157,11.285460599698721,11.445065774883558,11.674228026686054,12.310625563232916,12.97661836059547,13.53246110747835,13.70129156554088,13.701888139597637,13.807680605662734,14.13444756075134,14.464776668178851,15.419675583027935,16.452993725337823,17.012770402594978,17.04420726158588,17.387954962290035,17.942699667068446,18.601230965721115,19.337368767757265,20.000620782859063,20.453481013944184,20.505002532845943,20.995957043555354,21.403296080309588,22.159285100234385,22.94141098064584,23.502536434031317,23.887880044692906,23.942453601885035,24.429845960255545,24.762647823918314,25.45075709138503,26.210619519678342,26.73456716952672,27.078937382290103,27.109526933200392,27.684243899878965,28.268021875419603,28.99798643286843,29.76417773376387,30.63623931473181,31.334490341163413,31.402689995651926,32.085378220602884,32.59455850104629,33.1574563846004,33.49094128232815,33.85648555110603,34.140645014140965,34.160478940027964,34.90842717918776,35.795316651566424,36.47168464991608,37.070238640862506,37.67521661042011,38.058597578894975,38.11792643653952,38.34699358233297,38.863462441469814,39.17359449097578,39.53022473290558,39.867055632951676,40.23998358643204,40.278415060088406,40.848445894321145,41.40415895119168,42.10402677977711,42.90758609622774,43.615287201558424,44.386605580941655,44.60964646416176,45.47118586212862,46.19758826723855,47.00351658791457,47.70659208280517,48.47625907603129,49.15427846053805,49.28915607337031,49.96700253786062,50.77946723515851,51.82655845677877,53.015565135900864,54.21337344386035,55.04644156111845,55.31095731028448,56.027460044452546,56.55929284705112,57.623330230283635,58.71193954785393,59.730645948773656,60.342212170958064,60.58879611441806,61.178531184525454,61.67949776418742,62.41473638213802,63.20826633763446,63.868492252448355,64.19230227525564,64.25606653132218,64.46619028931335,64.6613737578831,64.99611232573012,65.31614404617794,65.62471981553584,65.79412090965266,65.83089235115109,66.05149506213924,66.28989124282025,66.59219001558095,66.86640657766992,67.12763684652337,67.28936029190974,67.31723499856174,67.49213494920171,67.71877256876402,67.83735247004572,68.0773481608789,68.28994467510533,68.42973321640481,68.44319503968558,68.62774392724356,68.82083506361425,69.06556876289821,69.27462041678739,69.49849131608646,69.63870351142626,69.65722324518822,69.82867344149999,70.02556881823261,70.29975079631829,70.51833034311394,70.74010891021396,70.92572125587311,70.93712533095811,71.0978285482474,71.22346358620032,71.32043713142639,https://github.com/blasf1/covid_vaccine_progress_bot/raw/main/flags/BE.png
Bulgaria,,,0.024853438449353636,0.06662282976999509,,0.06851683816840425,,,,0.07876761644681711,0.11440678211153887,0.1607304684359886,0.19308765008209297,0.19479370344859892,,0.20474086206009126,0.22814849257172798,0.24633675642820668,0.2557055918646122,0.26206714679056664,0.26504551114226343,0.2667949387469009,0.2678214623826799,0.2755420767700882,0.2867615463667714,0.29955694661556603,0.3107908742916264,0.3109788293235296,0.31132582322858166,0.31994283853737443,0.34217936461946047,0.3649942138766333,0.3867969975774042,0.4027442591304217,0.40420452514751576,0.40541900381519796,0.4189662241916054,0.4455546321662193,0.48710715229620327,0.5339224133194768,0.570631476858109,0.5728869372409474,0.5732050149872451,0.5986656927704398,0.6431242868552347,0.6874961324637666,0.7436513127646913,0.7825146301305218,0.7900762056447812,0.7907123611373766,0.8112862080910882,0.8466940444857752,0.8936972605409519,0.9408305993105232,1.1207613971593922,1.1773647779210092,1.3356518309422563,1.4907870226592803,1.7139908520840166,1.9728627633322287,2.2235514016529634,2.4182294404665448,2.4924716780683083,2.531118124243481,2.6713325780432666,2.924103179794314,2.982643943192471,3.20726466439617,3.3907955240099543,3.4275335037073407,3.4493362874081117,3.520238708673749,3.621850090536493,3.707196133099922,3.912168324430048,4.038488563948374,4.050242982482013,4.054941858279593,4.073028915580431,4.109940392230344,4.148745877278666,4.182881402688162,4.23876187948092,4.276613131290349,4.303895527075067,4.373814798943057,4.4880047098639375,4.645843562424493,4.80683427628927,4.9608561958942525,5.008163031616349,5.036139415211172,5.135798956357998,5.286596724261872,5.457057480118695,5.618337355571016,5.757250582226857,5.805121283044663,5.822167358630345,5.893431231880412,5.99706674485596,6.1548911393371375,6.396818181555307,6.574247731671926,6.623014833411117,6.642171788585867,6.728038322006874,6.854170606493297,7.019368621456831,7.185578701976766,7.333788473672127,7.361996186536984,7.372246964815396,7.437481818965183,7.546481279389661,7.710725061114301,7.904231995498332,8.04908749277819,8.073463814608097,8.086027885586857,8.158433947107719,8.283380669085215,8.468371794716093,8.609916391818578,8.705339715707893,8.763678065994771,8.796700319292224,8.872590777942985,8.953252402788213,9.049629959916421,9.104961029692847,9.231021023782384,9.29375463019992,9.340902427048869,9.422243581624823,9.5597399165017,9.736663433840118,9.911635110462617,10.082572982938888,10.123590554131917,10.149745219725215,10.250865026889135,10.411609953404502,10.59992643729213,10.787534475290276,10.933214083094631,10.964284495676166,10.982790837278943,11.001485133913622,11.085790194761895,11.235214445124939,11.392894258812344,11.520588015871501,11.5562416396156,11.581846898192566,11.64653234532602,11.741001435976443,11.845967092254691,11.966995674720973,12.0698215352514,12.10368235715273,12.146391523632888,12.20960224666987,12.318182422792411,12.434049470921043,12.547776723301855,12.642968717921136,12.67415479513769,12.698386536173825,12.755915234015582,12.851671093730571,12.94758599231871,13.04202616681038,13.122355255829932,13.150649717171051,13.176356182303659,13.233508970081607,13.32220928706054,13.410952978277603,13.494274889728228,13.567418313297328,13.58916326468059,13.609100956141706,13.658605419929133,13.738240521138579,13.819090101015709,13.90008426168661,13.980124189118618,14.008780102444167,14.025580390680437,14.088024835510431,14.1734720846295,14.273738865110168,14.36969713793644,14.463385492300494,14.4940944528976,14.512889956087921,14.582028491669544,,,,,,,,,,,,,,,14.626371421119321,14.70681617477389,14.78270663342465,14.846351098842948,14.866635784209118,14.87964805564857,14.927070556005683,15.003683918625303,15.08434554347053,15.16334448918738,15.236458996597724,15.259534091283687,15.274729532709092,15.327573812832645,15.40297269678458,15.479267981657902,https://github.com/blasf1/covid_vaccine_progress_bot/raw/main/flags/BG.png
Croatia,,,,0.19482924569320587,,,,0.30435875932617423,,0.3418430737633335,,0.5104357768333063,0.6189990721826995,0.743244833519351,,,,0.8560446244198046,0.9414434557911779,1.0289481475241895,1.137313244251311,,,1.3453722479811612,,,,,,1.4388476732101116,,,,,,,1.4574783437036634,,1.4633004282328983,1.4764063121306228,,,,,1.5172352283186192,,1.6047894697071987,,,,1.6803526944483327,,,2.15959696310161,,,,2.6833863721104807,,3.115954865218743,3.363331520641767,,,,3.792654511310328,,,4.509018656684063,,,,5.008652608603555,,,,5.7830146258195825,,,,,,,7.150560344667404,,,7.716070563664494,,,,8.322261049882878,,8.63769415722849,,,9.556245672147272,10.021863785519361,10.39133079226183,,10.55499330460279,,10.588439322111162,10.717615274176826,10.922973821678221,11.365749543833484,11.731426001925005,11.832878921700395,11.986681052583334,12.179330113431549,12.39318642686285,12.867426180303765,13.365697516695137,13.689554065487302,13.72235593747329,13.798811056014648,14.00184076970435,14.326613987124523,14.7155540085052,15.157041439615693,15.387075715589932,15.539168383355776,15.586042357523063,15.84508795683234,16.071653756916824,16.91518709330572,17.403573273411283,17.51721540845639,17.54397222246309,17.760107820050514,18.198498397688013,18.84881285218966,19.743283234502417,20.69490914451281,21.495160856763093,21.784803368385585,22.170522662154344,22.771510434538094,,24.283716372816563,25.012889104154613,25.74681860242719,25.795922311095033,26.06391162323433,26.709816158390428,27.47927275970523,,28.680703258261477,29.234247235438904,29.265389193963365,29.608099386699138,29.659531929178677,30.25276518046604,30.728441873918424,31.083960652618515,31.473743018143846,31.526290427873665,31.7192120118275,32.05483660381706,32.51131280573686,32.6293896349553,32.94442634505637,33.13556414140976,33.152534898441786,33.340501516838835,33.62199311012039,,34.35188431146418,34.72556303892993,,35.02994657308388,35.1783725663377,35.367701800262864,35.38687751696766,,35.74821838019699,,35.943270599340245,36.06340373926476,36.09073037431049,36.22790859575037,,36.48608707608721,36.58355124858938,36.629979275856556,36.73068895079843,36.88245954580308,,,37.18533181546222,37.316415429267245,37.36249660894545,37.4592175366141,37.628503934862024,37.82808994748975,,38.24462912702178,38.41664075632594,38.467602577077585,38.5918978880698,38.70028775962471,38.88089625416991,,39.25341056472981,39.36108196627898,39.38154597402855,39.480917808270085,39.61856675143787,39.75153325215448,39.911975036883526,40.068477623994916,,40.14609715944212,40.22131353659428,40.335500717850636,40.436259942448075,,40.715001529845615,40.790911602175726,40.80800623334667,40.88654243742188,40.96767999841441,41.05030404907398,41.06286488676046,41.13870063460721,41.184236768074165,41.201257074761756,41.25836305280383,41.32183616158638,41.40782958882457,https://github.com/blasf1/covid_vaccine_progress_bot/raw/main/flags/HR.png
Cyprus,,,,,,,,,,,0.43537703472636874,,,,0.6735453485192605,,,,,,1.1412882740609707,,,,,,,1.7100351002505567,,,,,,,2.1894967103978216,,,,,,,2.546079541966842,,,,,,,3.302660141405461,,,,,,,4.193056958387509,,,4.937360840620309,,,5.984006785676419,,,,,,,,,7.8720542854113535,,,,,,,,,,,,,10.432419461944967,,,,,,,,,,,,,,12.796803589265686,,,,13.857623562368513,,14.613422916166762,,,,,,,16.222788935329604,,,17.48673277492871,18.012064664817718,18.477352246918265,,19.651899263955,,,,,,,,24.366270277509614,,,,,28.213235417213074,,,,31.72571581631799,32.72079954910966,34.07056880262945,,35.74857283162483,,36.344440042187266,37.30537217984275,37.9478909157873,38.821211935201255,,39.77388519037282,,40.30580186494495,41.291064223971965,,42.03949754744672,42.567731206857104,,,43.159357369657535,,43.29953515884398,43.35634287755091,44.07084781892958,,,44.97887846607999,45.12407854866881,45.592714326370945,46.09706419049001,46.38110278402464,47.09504969280305,47.5065429322381,,,48.69169256867986,49.057873560973434,49.45519277236176,,49.930859760827225,,,,50.453066668154754,50.64960574996791,,,,,,51.62102890050837,,51.95596006718713,52.21466398066975,,52.367230093582066,52.46008671826608,52.65115708059665,52.99289624499863,53.455728483658014,53.48909883315383,,54.090099943638705,54.46543267057662,54.81621196310289,55.336186740029355,,55.898795207616025,,56.38082376772451,56.75269669254078,57.11396699795202,57.44744727987009,,57.89465460572207,57.89465460572207,,58.764962249094594,59.02746078425901,59.24955775916429,,,,59.68817138297219,60.037499790737776,60.4521180127343,60.755799353798245,,61.10423490940341,,61.39898772886312,61.53012538992528,61.63068286449295,https://github.com/blasf1/covid_vaccine_progress_bot/raw/main/flags/CY.png
Czechia,0.011820466825275839,0.03330288044686411,0.0655965826983687,0.09821733343911015,0.11041156996637101,0.11286910575692242,0.12474563803749601,0.1333143084555023,0.16688817193630553,0.2089466076521684,0.26345157444413203,0.33782240089659876,0.4309564663887128,0.44982249209640607,0.4662496704986471,0.5579540668806685,0.6831388843179969,0.8092207490400893,0.951150449126346,1.0815773866340141,1.1131235494815488,1.1374279243531238,1.253913251976751,1.3711928402170968,1.4985361776833885,1.6442783287298923,1.7826759051323906,1.8134464958483063,1.834414976129665,1.9242505240017616,2.0224304804706734,2.106547351902399,2.172480327332554,2.230339877199833,2.2371237972908613,2.2437021440457974,2.280677311814664,2.319203623846769,2.360280914094921,2.40592753894984,2.4567789069049,2.4646187264040353,2.4725426440861176,2.510302728229153,2.557696726440852,2.6088564544000494,2.6676410842797416,2.7304811154259707,2.7452917398671266,2.7545518842338055,2.814186840185513,2.895425684911954,2.98578451036683,3.100578530088975,3.21113960793614,3.2295477657589013,3.2398731537762373,3.334231315042352,3.4547066342346695,3.5839655414236344,3.7516105970064597,3.902323885089364,3.9303379242531404,3.9522221403043627,4.134416181536954,4.388243186154972,4.67572815243674,4.985405694773868,5.253800373526752,5.366847019892117,5.473305975259996,5.7499329316991,6.087960905931791,6.472336323210622,6.889659539719432,7.2505902524412535,7.4097040145762705,7.522489022150246,7.786772234181296,8.149300812379103,8.498710074037238,8.852268179387405,9.17296258369054,9.313901794066537,9.38287164832532,9.610712314412831,9.858381463190646,10.108620278669608,10.353906645597268,10.584924354151651,10.663444024296153,10.71510834135303,10.892751736463953,11.122592070457085,11.337490960613364,11.575899965024501,11.639889338004334,11.673238939663946,11.696291186033871,11.718156713599994,11.868047708338532,12.085880690655394,12.445260259113978,12.811732107667726,12.955166230804473,13.045917514446433,13.401316435578876,13.738288510403459,14.09972381222296,14.545051723652998,14.960702320745424,15.115695271916056,15.236432229899764,15.646233331156125,16.039429713401802,16.48472959210419,16.993187206199494,17.45944622094069,17.625586853473028,17.762508039552685,18.22531902879307,18.682364620380334,19.230834281073133,19.84270462746514,20.423411924954145,20.60347547888542,20.7798480570096,21.407706402404013,22.028173451941672,22.711116107166127,23.461570914811624,24.182983816612886,24.457527006963424,24.68319046453687,25.362227226375584,26.072688675908683,26.81810693681993,27.602257083099378,28.343461090620746,28.64072013460942,28.881175528138925,29.558035081463572,30.229325466228644,30.95216803714,31.65591097627992,32.297944537622115,32.59963275257932,32.80782247658497,33.24733826914913,33.731117738670875,34.36338656654871,34.93618863484074,35.51205561468904,35.78415061349157,35.99266738598646,36.512767926298594,37.06352692641605,37.650597653081356,38.1940681440101,38.78311985009592,39.10182393073599,39.35299717046991,39.947431160264316,40.54456563615557,41.09652069931938,41.59790472180461,42.08406697317651,42.38247535899879,42.6065689838239,43.00276486792801,43.41484596436648,43.80776201933567,44.17163616846062,44.56019780640168,44.76293049275835,44.9249503143263,45.22829246021478,45.529961986686885,45.819614817240165,46.097643410061714,46.386427226057876,46.53410363531216,46.66402598372214,46.92870165394027,47.200880750925755,47.4566139810239,47.67759597307998,47.925442662466246,47.99097383546676,48.060934179435804,48.129035019137476,48.178905241624825,48.41772539270814,48.6644788057161,48.92275366978774,49.00918791337177,49.0882215168565,49.34268392996789,49.58469981200319,49.824716026132855,50.095549552191194,50.35233868169744,50.43362424763663,50.51195703293014,50.72880886977929,50.926579763342104,51.14322602685517,51.34999542599327,51.56381038401379,51.63127581522209,51.6921348669478,51.90728605165292,52.114167581701615,52.3076961891469,52.50294413722132,52.714105330357754,52.7962879435817,52.85800666562198,53.02855778063774,53.18802662398964,53.33545073869508,53.47977256487404,53.63113060569287,53.680524271810185,53.71789189776614,53.832256082331,53.93831323526925,54.03194254561649,https://github.com/blasf1/covid_vaccine_progress_bot/raw/main/flags/CZ.png
